9.855792367549004e7,2.9567377102647014e7,1.1451653955143742e7
-9.855792367550687e7,-2.9567377102652065e7,1.1451653955147136e7
81684.97190856934,239795.2469482422,236992.12898254395
-247719.95054626465,1.4765759777679443e6,722967.3979873657
-6.638453692036646e-6,-1.991536107610994e-6,-3.1710252208387777e6
8.655818435827854e7,1.920240483902052e6,-1.3197553457699418e6
8.414346270609158e7,281923.63429296017,194473.93300558627
8.101983041159761e7,34482.93125796318,290456.5623309314
7.800243029855728e7,4117.723508358002,302407.8322569132
7.500033188218701e7,490.52433156967163,303859.3733879328
7.200008019574189e7,58.42524480819702,304032.8075323105
6.900004851732826e7,6.958930969238281,304053.4721124172
6.6000043040216684e7,0.8288698196411133,304055.9335029125
6.30000406838119e7,0.0987234115600586,304056.22667455673
6.000003869910002e7,0.0117645263671875,304056.2615990639
5.70000367586422e7,0.0014019012451171875,304056.26575517654
5.400003482345295e7,0.0001621246337890625,304056.266251564
5.100003288889027e7,1.71661376953125e-5,304056.2663116455
4.8000030954380035e7,7.62939453125e-6,304056.2663221359
4.500002901987457e7,3.814697265625e-6,304056.2663192749
4.2000027085351944e7,1.9073486328125e-5,304056.2663269043
3.900002515079594e7,2.288818359375e-5,304056.2663297653
3.600002321621704e7,1.52587890625e-5,304056.26633930206
3.3000021281555176e7,4.9591064453125e-5,304056.2663707733
3.000001934650421e7,-5.340576171875e-5,304056.26632881165
2.700001741441536e7,-5.7220458984375e-5,304056.26427078247
2.40000155199337e7,0.00742340087890625,304056.2582607269
2.1000013603782654e7,0.06656646728515625,304056.3901786804
1.8000008793949127e7,-0.0450286865234375,304057.5742530823
1.4999991145555496e7,-3.6991806030273438,304054.084356308
1.2000128587343216e7,2.597808837890625,303951.75161361694
9.002075555644989e6,575.0315017700195,303790.109375
6.003758204082489e6,7802.929504394531,312249.3411331177
2.958846737663269e6,86344.61958312988,330176.1002693176
-45996.87641906738,291440.3527145386,1.5755257250099182e6
-8.655818435829102e7,-1.920240483902216e6,-1.319755345770236e6
-8.4143462706105e7,-281923.6342931986,194473.93300557137
-8.101983041161162e7,-34482.9312582016,290456.56233143806
-7.80024302985717e7,-4117.723509788513,302407.832257092
-7.500033188220203e7,-490.5243339538574,303859.3733882904
-7.200008019575799e7,-58.42524576187134,304032.80753314495
-6.900004851734185e7,-6.958932876586914,304053.4721136093
-6.600004304023671e7,-0.8288726806640625,304055.93350315094
-6.3000040683829784e7,-0.09873390197753906,304056.22667837143
-6.00000386991148e7,-0.011766433715820312,304056.2615981102
-5.7000036758662224e7,-0.0013980865478515625,304056.26575660706
-5.4000034823477745e7,-0.00017547607421875,304056.26625585556
-5.100003288890934e7,-2.6702880859375e-5,304056.26631450653
-4.800003095440483e7,-1.33514404296875e-5,304056.2663230896
-4.500002901989174e7,-7.62939453125e-6,304056.2663221359
-4.200002708538246e7,-7.62939453125e-6,304056.26632499695
-3.900002515081406e7,-1.52587890625e-5,304056.26633262634
-3.600002321624279e7,-2.288818359375e-5,304056.2663240433
-3.300002128166485e7,-3.0517578125e-5,304056.2663154602
-3.0000019347316742e7,-0.000156402587890625,304056.26639938354
-2.700001741023445e7,-0.000621795654296875,304056.2685985565
-2.4000015437322617e7,0.00341033935546875,304056.27602386475
-2.1000013501205444e7,0.03287506103515625,304056.15601348877
-1.800001458544922e7,-0.32756805419921875,304055.07195854187
-1.5000029571260452e7,-6.07171630859375,304059.4081802368
-1.1999898656829834e7,-17.440902709960938,304169.2077178955
-8.998066388313293e6,395.95091247558594,304402.31324005127
-5.999744789905548e6,5627.945182800293,295704.04273986816
-3.193017725845337e6,44371.98452758789,129557.71989822388
-6.940215826034546e-6,6.705522537231445e-8,2.368368918463894e6
-6.780028343200684e-6,2.384185791015625e-7,1.756229309327215e6
-7.0035457611083984e-6,3.5762786865234375e-7,1.8143693961976767e6
-6.973743438720703e-6,0.0,1.8217045170615315e6
